tweet_id,timestamp,source,rating,name,type,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,1.2,Pancake,,2,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,7726,22328
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,1.2,Tyr,,1,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,2198,8564
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,1.1,Romeo,,1,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,3562,13256
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,1.2,,doggo,1,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,2042,8472
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,1.2,Snicku,,1,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,4861,12334
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,1.1,Ruby,,1,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,16628,36177
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,1.1,,,1,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,2813,10139
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,1.2,Yogi,,1,chow,0.973846,True,Tibetan_mastiff,0.014109899999999996,True,gibbon,0.00235832,False,2703,9469
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,1.3,Daisy,,1,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,4284,12071
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,1.3,,doggo,1,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True,27728,55683
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,1.2,Brody,,2,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,3323,11270
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,1.2,Nimbus,,1,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,3088,10686
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,1.2,Maximus,,1,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,5711,18910
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,1.3,Clark,,1,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,Kerry_blue_terrier,0.0476617,True,2187,10295
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,1.2,Dobby,,1,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True,1908,8926
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,1.2,Fiona,,2,golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True,2786,11953
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,1.3,Moreton,,1,Afghan_hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,10723,27597
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,1.2,Dave,,1,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True,2763,9677
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,1.2,,,1,basset,0.207622,True,Walker_hound,0.0605742,True,beagle,0.0412205,True,9714,22350
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,1.3,Tucker,,1,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True,3812,11780
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,1.1,Juno,,1,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True,3338,11001
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,1.2,Lily,puppo,2,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True,6547,17063
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,1.1,Newt,,1,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True,2310,7740
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,1.2,Benji,,1,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False,3238,10478
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,1.1,Nida,,1,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True,1984,6909
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,1.1,Robin,,1,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,4551,14202
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,1.2,Monster,,1,Yorkshire_terrier,0.912804,True,silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True,1963,8209
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,1.2,BeBe,,2,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.061078199999999985,True,4998,15128
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,1.1,Remus,,2,komondor,0.942856,True,swab,0.05271519999999999,False,Tibetan_terrier,0.002743,True,2088,8029
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,1.3,,,1,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True,3661,13129
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,1.2,Levi,,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,basenji,0.000152502,True,4797,14670
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,1.2,Mabel,,4,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,Doberman,0.00354426,True,2963,9841
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,1.2,Misty,,1,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True,2483,11089
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,1.2,Mosby,,1,Bernese_mountain_dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True,2203,9158
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,1.2,Maggie,,1,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True,2167,8740
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,1.1,Bruce,,1,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,3732,14081
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,1.3,Eli,,1,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True,2080,8448
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,1.2,Brownie,,2,Chesapeake_Bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador_retriever,0.0174985,True,2279,7620
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,1.2,Rizzy,,3,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,3942,13188
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,1.0,Stella,,1,malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True,3014,10196
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,1.2,Bo,,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,3244,10875
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,1.2,Butter,,1,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False,12014,30658
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,1.1,Dexter,,1,golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True,5990,16060
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,1.3,,,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False,2488,8100
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,1.3,Leo,,3,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,1510,6865
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,1.1,Frank,,2,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True,3540,9717
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,1.3,Tonks,puppo,3,German_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True,3240,11416
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,1.1,Moose,,1,Chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True,3300,12120
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,1.2,Rory,,1,golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True,9327,29725
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,7.5,Logan,,1,Pomeranian,0.467321,True,Persian_cat,0.122978,False,chow,0.102654,True,7069,20296
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,1.2,,,1,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True,2996,11957
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,1.1,Dale,,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True,3601,10497
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,1.3,Rizzo,doggo,1,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True,4072,12189
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,1.1,Mattie,,1,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True,5571,17178
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,1.2,Rusty,,1,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True,2130,7489
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,1.1,Dallas,,2,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True,2334,10183
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,1.3,Rusty,,1,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True,3712,11310
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,1.1,Frankie,,2,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True,2970,10039
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,1.2,Stormy,,1,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True,1491,6329
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,1.2,Mairi,,1,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True,2269,8209
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,1.2,Loomis,,3,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True,3737,11650
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,1.1,Finn,,1,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True,2608,9468
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,1.3,Godi,,4,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,6441,18908
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,1.2,Dave,,2,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,13616,32651
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,1.1,Earl,,1,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True,2565,9112
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,1.1,Deacon,doggo,1,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,1604,8310
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,1.0,Penny,,1,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,6238,19250
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,1.1,Timmy,,1,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True,2184,8694
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,1.2,Sampson,doggo,1,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True,6470,18630
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,0.5,,,1,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True,3129,11634
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,1.1,Oakley,,2,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False,2458,9428
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,1.0,,,1,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True,3168,10895
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,1.0,Dash,,1,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True,2328,8033
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,1.1,Koda,,2,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True,1505,6141
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,1.2,Hercules,,1,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,3839,13525
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,1.2,,,1,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True,2032,7040
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,1.1,Bear,,1,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True,1224,5892
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,1.1,,,1,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,2589,9712
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,1.1,Scout,,1,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,8237,21252
779123168116150273,2016-09-23 01:00:13+00:00,Twitter for iPhone,1.2,Reggie,,1,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True,4207,13206
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,1.3,,,1,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True,5247,16500
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,1.1,Jay,,2,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,8437,22342
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,1.1,Mya,,1,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True,1562,7717
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,1.0,Strider,,1,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True,1729,6430
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,1.1,Penny,,2,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,1176,5177
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,1.4,,,3,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True,5023,15135
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,1.3,Nala,,1,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True,1271,6515
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,1.1,Stanley,,1,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,3836,11576
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,1.2,,pupper,2,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,3065,9417
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,2.7,Sophie,pupper,1,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,1885,7320
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,0.3,Wesley,,1,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True,1893,7078
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,1.2,,,1,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,3403,12518
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,1.2,Derek,,1,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True,2910,9742
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,1.2,Jeffrey,,2,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,4999,15921
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,1.2,Solomon,,1,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,1405,5444
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,1.1,Huck,pupper,1,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False,3249,9858
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,1.3,,floofer,1,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True,18497,33345
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,1.0,O,,1,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,2919,10681
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,1.2,Blue,,2,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,3116,13022
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,1.1,Finley,doggo,3,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,3472,8295
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,1.3,Tucker,,1,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,5488,17281
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,1.2,Finley,,1,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,2035,9462
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,1.0,Sprinkles,,1,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True,2013,7508
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,1.4,,,3,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True,6478,24167
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,1.2,Heinrich,,1,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True,1999,7110
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,1.2,Loki,,2,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True,1891,7317
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,1.0,Shakespeare,,1,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,1501,5935
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,1.1,Chelsea,pupper,1,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,7126,24553
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,1.2,Grey,,1,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True,4736,11117
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,1.1,Roosevelt,,1,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True,2669,8842
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,1.0,,,3,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True,1968,7192
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,1.2,Willem,pupper,1,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,1612,6665
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,1.0,,,2,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True,1300,4181
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,1.2,Jack,,1,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,848,4165
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,1.0,Finn,,1,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True,546,3005
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,1.1,Penny,,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,1065,4448
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,1.1,Davey,,1,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,3924,13356
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,1.2,Dakota,,1,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,3018,9167
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,1.1,Fizz,,1,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True,5912,11746
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,1.2,Charlie,,1,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,1663,6898
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,1.0,Winston,,1,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True,1415,5498
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,1.1,Sebastian,,1,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,1626,5749
770293558247038976,2016-08-29 16:14:30+00:00,Twitter for iPhone,1.0,Jackson,,1,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,1718,6923
770069151037685760,2016-08-29 01:22:47+00:00,Twitter for iPhone,1.0,Carbon,,1,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,2651,8385
769940425801170949,2016-08-28 16:51:16+00:00,Twitter for iPhone,1.2,Klein,,1,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,11131,34948
769695466921623552,2016-08-28 00:37:54+00:00,Twitter for iPhone,1.3,Titan,,1,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True,1926,7101
769212283578875904,2016-08-26 16:37:54+00:00,Twitter for iPhone,1.2,DonDon,,1,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,1969,5980
768970937022709760,2016-08-26 00:38:52+00:00,Twitter Web Client,1.2,Kirby,,1,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False,7574,16017
768855141948723200,2016-08-25 16:58:45+00:00,Twitter for iPhone,1.1,Jesse,,1,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True,1034,4660
768609597686943744,2016-08-25 00:43:02+00:00,Twitter for iPhone,1.0,Lou,,1,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,1382,4580
768596291618299904,2016-08-24 23:50:10+00:00,Twitter for iPhone,1.2,Oakley,,1,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,1473,5592
768473857036525572,2016-08-24 15:43:39+00:00,Twitter for iPhone,1.1,Chevy,,1,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True,3958,15110
767754930266464257,2016-08-22 16:06:54+00:00,Twitter for iPhone,1.1,Philbert,,1,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True,6221,17814
767500508068192258,2016-08-21 23:15:55+00:00,Twitter for iPhone,1.2,Louie,,1,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True,2688,8295
767122157629476866,2016-08-20 22:12:29+00:00,Twitter for iPhone,1.3,Rupert,,2,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True,3261,11227
766793450729734144,2016-08-20 00:26:19+00:00,Twitter for iPhone,1.0,Rufus,,1,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True,1565,5650
766693177336135680,2016-08-19 17:47:52+00:00,Twitter for iPhone,1.1,Brudge,,1,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True,918,4484
766423258543644672,2016-08-18 23:55:18+00:00,Twitter for iPhone,0.9,Shadoe,,2,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True,1825,6671
766313316352462849,2016-08-18 16:38:26+00:00,Twitter for iPhone,1.2,Oscar,,1,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True,2166,7493
766069199026450432,2016-08-18 00:28:24+00:00,Twitter for iPhone,1.2,Juno,,1,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True,1003,4765
766008592277377025,2016-08-17 20:27:34+00:00,Twitter for iPhone,1.1,Angel,,1,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.06241430000000001,True,571,4149
765719909049503744,2016-08-17 01:20:27+00:00,Twitter for iPhone,1.2,Brat,,1,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True,2475,8021
765669560888528897,2016-08-16 22:00:23+00:00,Twitter for iPhone,1.2,Tove,,1,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True,1407,5760
765395769549590528,2016-08-16 03:52:26+00:00,Twitter for iPhone,1.3,,,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True,3127,20539
